Age,Salary,GP,GS,MP,FG,FGA,FG.,X3P,X3PA,X3P.,X2P,X2PA,X2P.,eFG.,FT,FTA,FT.,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Total.Minutes,PER,TS.,X3PAr,FTr,ORB.,DRB.,TRB.,AST.,STL.,BLK.,TOV.,USG.,OWS,DWS,WS,WS.48,OBPM,DBPM,BPM,VORP
1.915421612139236,3.7070882915327914,0.31340719438445086,1.2321579813001282,1.5546221212369384,2.707966563850633,2.608452154560241,0.25579488811608553,4.4381069213799025,3.8112756642422716,0.7751011877324698,1.3805246604083419,1.2543209785094585,0.33506887752299075,0.763206938799927,2.019666559752994,1.6637131508199687,1.0876791349752741,-0.22355241200627757,1.6047211223587916,1.130665885522364,2.143934146803995,0.7262094754534846,0.057651727007031,2.515633994504691,0.5117945793444204,2.938277009863205,1.0058588339654535,1.7386614376653222,0.9239174797355045,0.7327356912051047,-0.009369847955632112,-0.6801598445058729,0.29599323854301807,-0.07745745350043377,1.906433870042685,-0.1634895298267689,-0.3696495281138492,-0.03281604260689384,2.130047203940516,2.6040550649425973,0.8979159017116664,2.1621617190539535,1.2526797827055205,2.4745597631950025,0.08351146723978163,1.8155957974474968,3.550532510902768
1.447096013778491,3.639379785055167,-0.5743638326643082,-0.726050712366205,0.2441374089307104,0.3049067959426006,0.5547454552689497,-0.5209634312857985,0.003895425461740999,0.18034247968426728,-0.1680136990029382,0.37411657984216085,0.6656658683863661,-0.5479376602172432,-0.7395852362587525,0.5517251253026685,0.7662937525077161,-0.4881671286020164,-0.6256023853320731,-0.21223083199661463,-0.36402339349887447,1.5813950870362905,0.47536640959788007,0.057651727007031,1.550804038291825,-0.0035867005560528565,0.3290549918293683,-0.4291406650345518,0.0514740953226203,-0.646147288145165,-0.3731390878875476,0.45137374305040934,-0.7263746920810572,-0.5384793706887123,-0.6989066790670017,2.521180990402085,0.20216952395245097,-0.1713652073819775,0.6068883378661506,1.4524483590705568,-0.9121418454872847,-0.429390511556297,-0.8018192676335111,-0.7019844530898486,0.1524658547748821,-0.13959983253698055,0.047266859307874415,-0.37537542605488394
1.915421612139236,3.61455135075058,0.9994120789221284,0.04984329833177603,0.9675249701237484,1.0380436742874244,1.2924847550143648,-0.26509010254164833,0.2312908867908774,0.49030019056116997,-0.10716757727807309,1.1792430442951058,1.5066017399907834,-0.3419028014111888,-0.5098590438930948,0.8708428284440437,1.2941875162208059,-0.6565267721465988,0.4465308768700485,1.135830295428364,0.9987815373734312,2.7576131210960364,0.977052541309089,0.3323798546833923,2.877445228084515,0.6406398993195388,0.9813604963378276,1.2296993966256566,0.45318536730897807,-0.4970905063843418,-0.523940194127455,0.36029652157247083,-0.12558167360365946,0.24963364914125516,0.1582646665420578,2.9039480653428447,0.12903771319660692,-0.21102207152835178,0.7876743584346192,1.5710281569227995,-1.0255675522753454,1.5105188616814955,-0.16950332380685196,-0.42924060623468085,0.4602132402281511,-0.005733052670923238,0.33182553900850326,0.5634286458262937
2.8520728088607266,3.3709992382334955,0.2730539658822346,1.158263313614606,1.6384931428245368,3.1559946561724694,3.0072301544226274,0.3197632203021231,1.36826819343656,1.8186903800336105,-0.03110992512199173,3.2927000134840867,3.0763487003190297,0.3424272653374927,0.1410318344762703,2.019666559752994,2.13881753816175,0.09772443093312988,0.4465308768700485,2.6011141295859495,2.097817771947872,2.399633719425679,0.7262094754534846,0.6071079823597537,2.515633994504691,-0.13243202053117098,2.8657986204733765,1.0215881708010353,1.706524535906413,0.1985078084994985,-0.4325455842850868,0.09777982437135434,-0.35665591147958164,0.9141210972331887,0.5225624884259078,2.312398949525308,-0.23662134058261294,-0.1713652073819775,-0.15797559530814168,2.5196665397407414,1.1295208766978082,1.3063178750248856,1.292727296292297,0.639006127281393,1.915019062370877,0.30662276701654384,1.5310371177468678,2.953111737887473
1.915421612139236,3.3377978998688014,-0.049771862135496024,0.8996319767152791,1.6489770205229868,2.8301560435747706,2.2296130546909736,0.8680632104681593,1.1408727321074235,0.933096920385317,0.6001685877734831,2.9907775893142325,2.543755981636232,0.6146876144740653,0.763206938799927,3.2323138316902202,2.772290054617457,1.1146166779424074,-0.6256023853320731,2.132223302655522,1.39443458182023,1.4791152579876168,0.2245233437422753,2.804933003770645,2.6362377390312983,0.5117945793444204,2.8947899762293083,0.6803825563676446,2.027893553495499,1.132596974200657,-0.6244742649540596,0.7353203747169231,-0.9343415061693872,0.7132295431588831,0.09397681562137822,1.2684887451414204,-0.38288496209430084,0.6217720755455097,0.092343510094354,2.0792272905752687,1.9802136776082635,1.0000163950399712,1.7669642541622914,1.2754084366101177,2.0549042375769084,0.5743563267486584,1.7342933175330313,2.8677659131710023
0.7446076162373731,3.2592129945696127,0.07128782337115294,1.010473978243562,1.4288155888555403,2.2599384715287965,2.0900407547391384,0.37459321931872674,0.6860818094491504,0.7116985554732436,0.30354374436476583,2.487573549031141,2.487693590195937,0.13639240653143864,0.16017568384007516,1.5090782347267941,1.4525556453347326,0.5960689758250932,-0.08953575423101225,0.25665999493381286,0.1635139990968567,1.6836749160849642,0.7262094754534846,0.881836110036115,2.153822760924866,0.5117945793444204,2.0395449814293283,0.681592505354997,1.0316495989693326,0.2978789963400473,-0.7067294138121908,0.054919955440559755,-0.5646227255679117,-0.7702773176975263,-0.763194529987681,1.5120677928309942,-0.1634895298267689,-0.05239461494285439,0.02281042526032745,1.825127723749034,0.5623923427575047,0.08111195508522737,0.42329287353064093,0.19579737614174536,1.187616151299514,-0.4965779121798,0.6570354586663648,0.9048119446921766
1.2129332145981184,3.1856611617328965,0.1519942803755856,1.010473978243562,1.4392994665539904,2.137748991804659,1.9305295547941836,0.4294232183353303,1.1408727321074235,0.8888172474029021,0.6914377703607804,2.135330720832978,2.1232880458340233,0.12903401871693668,0.36118610216002506,2.0834901003812694,1.8748706563052047,0.7913661623368089,0.3125142190947835,1.6047211223587916,1.3065116830542747,0.9165761982199121,1.980424804731507,0.3323798546833923,0.7065778266055676,-0.13243202053117098,2.126519048697123,0.7723386794064308,1.706524535906413,0.5959925598616936,-0.5330796551116918,0.3763689724215188,-0.35665591147958164,0.4505252032155607,0.1582646665420578,0.7001376338657483,0.3484331454641389,-0.1713652073819775,-0.6447071891463275,1.4524483590705568,2.093639384396324,1.1021168883682761,1.88552349362979,1.2754084366101177,1.8031109222060517,0.44048954688260117,1.5310371177468678,2.5263826143051196
1.447096013778491,3.1856611617328965,0.31340719438445086,1.2321579813001282,1.5441382435384885,1.9748296855058094,2.149857454718496,-0.07318510598353566,2.050454577423969,2.128648090910513,0.34917833565841466,1.5314858724932694,1.6747889143116672,-0.09171761571812213,0.01659681361153875,2.019666559752994,1.8220812799338955,0.7913661623368089,-0.08953575423101225,1.5461097689924879,1.130665885522364,1.5302551725119535,2.2312678705871116,0.057651727007031,2.3950302499780824,1.413711819170248,2.126519048697123,1.0034389359907485,1.0155811480898786,0.2481934024197729,0.09297342230852904,0.2317169147800871,-0.6108375731430961,0.3268996314775265,-0.034598886219980585,1.2336917383286239,0.4215649562199829,-0.3696495281138492,0.092343510094354,1.8759476371142811,0.6191051961515348,1.2042173816965807,0.8975298314006351,0.3662622804262252,1.0477309760934828,0.1727559871504865,0.8602916584525282,1.5022327177074712
0.5104448170570005,3.1856611617328965,0.5958797938999651,1.4907893181994551,1.282041301077243,3.1967244827471815,2.62839105455336,0.8040948782821217,-0.3371977665319637,-0.041055885227806156,-0.38097512503996556,4.097826477937032,3.7210662018824165,0.46016147036952404,0.36118610216002506,4.125843400486071,5.517337625925524,-0.7306050153062151,1.7866974546227012,4.066397963743535,3.6364685003520876,1.8370946596579745,0.47536640959788007,1.1565642377124767,3.359860206190948,1.8002477790956033,3.184703533788624,1.1062845999157067,2.5260155307585825,0.41712442174870584,-1.2322484204058066,1.8978943194647249,0.4752113448737382,2.335815172220581,1.936895208680856,2.2776019427125123,-0.23662134058261294,0.1062328416426431,0.06453027616074324,3.4513649514369344,2.093639384396324,2.6336242882928493,2.478319690967283,1.3890517061331042,1.9989501674944956,1.243690226078945,2.0188519972336603,4.1479532839180635
1.447096013778491,3.1856611617328965,0.39411365138888355,1.30605264898565,1.722364164412135,2.5450472575517833,2.7081466545258372,-0.018355106966932034,3.6422228067279243,3.766995991259857,0.34917833565841466,1.5314858724932694,1.4225081528303418,0.2982769384504809,0.28461070470480565,4.700255266140546,4.092024463900182,1.0809447492334907,-0.08953575423101225,0.7841621752305435,0.5591670435436552,2.655333292047363,0.7262094754534846,-0.21707640066933048,2.6362377390312983,0.25410393939418363,3.344155990446247,1.2067103658659601,2.1564411605311338,0.814609173110901,0.6550502728390925,1.1478466131758207,-0.6570524207182806,-0.32213462014715255,-0.5274724099451898,2.486383983589289,-0.23662134058261294,-0.4093063922602236,-0.14406897834133642,2.604366395349486,3.9651635463993253,-0.32729001822799203,2.636398676923948,1.4004160330854027,2.698376043524653,-0.4965779121798,1.7342933175330313,3.72122416033571
